1,2.26527777778,0.0
2,2.08361111111,0.0
3,1.78888888889,0.0
4,1.63916666667,0.0
5,1.4225,0.0
6,1.37888888889,0.0
7,1.35027777778,0.0
8,1.38444444444,0.0
9,1.3975,0.0
10,1.40194444444,0.0
11,1.4475,0.0
12,1.54111111111,0.0
13,1.69861111111,0.0
14,1.77055555556,0.0
15,1.70083333333,0.0
16,1.81222222222,0.0
17,1.99111111111,0.0
18,2.01416666667,0.0
19,2.25305555556,0.0
20,2.31666666667,0.0
21,2.36638888889,0.0
22,2.26833333333,0.0
23,2.28138888889,0.0
24,2.25472222222,0.0
25,2.09916666667,0.0
26,1.95861111111,0.0
27,1.81972222222,0.0
28,1.55166666667,0.0
29,1.38722222222,0.0
30,1.2925,0.0
31,1.17416666667,0.0
32,1.26666666667,0.0
33,1.33916666667,0.0
34,1.2875,0.0
35,1.41277777778,0.0
36,1.50027777778,0.0
37,1.64833333333,0.0
38,1.69222222222,0.0
39,1.86444444444,0.0
40,1.87361111111,0.0
41,2.05333333333,0.0
42,2.15777777778,0.0
43,2.29722222222,0.0
44,2.41361111111,0.0
45,2.43722222222,0.0
46,2.44222222222,0.0
47,2.30277777778,0.0
48,2.19861111111,0.0
49,2.24694444444,0.0
50,2.00722222222,0.0
51,1.74194444444,0.0
52,1.68833333333,0.0
53,1.45138888889,0.0
54,1.30555555556,0.0
55,1.29388888889,0.0
56,1.37861111111,0.0
57,1.4775,0.0
58,1.49305555556,0.0
59,1.60111111111,0.0
60,1.68972222222,0.0
61,1.77861111111,0.0
62,1.78555555556,0.0
63,1.86805555556,0.0
64,1.78694444444,0.0
65,2.00944444444,0.0
66,2.17083333333,0.0
67,2.32361111111,0.0
68,2.36638888889,0.0
69,2.38083333333,0.0
70,2.34583333333,0.0
71,2.30888888889,0.0
72,2.26805555556,0.0
73,2.15722222222,0.0
74,2.04638888889,0.0
75,1.89055555556,0.0
76,1.62333333333,0.0
77,1.52416666667,0.0
78,1.39694444444,0.0
79,1.38916666667,0.0
80,1.43111111111,0.0
81,1.42111111111,0.0
82,1.54555555556,0.0
83,1.5625,0.0
84,1.60277777778,0.0
85,1.66638888889,0.0
86,1.60805555556,0.0
87,1.66638888889,0.0
88,1.82111111111,0.0
89,1.91,0.0
90,2.05166666667,0.0
91,2.27805555556,0.0
92,2.28666666667,0.0
93,2.35805555556,0.0
94,2.28666666667,0.0
95,2.04694444444,0.0
96,2.13,0.0
97,2.18527777778,0.0
98,1.97944444444,0.0
99,1.79111111111,0.0
100,1.61194444444,0.0
101,1.50861111111,0.0
102,1.33388888889,0.0
103,1.325,0.0
104,1.46333333333,0.0
105,1.45611111111,0.0
106,1.42111111111,0.0
107,1.46666666667,0.0
108,1.62777777778,0.0
109,1.6175,0.0
110,1.71861111111,0.0
111,1.79388888889,0.0
112,1.81583333333,0.0
113,1.88222222222,0.0
114,2.02111111111,0.0
115,2.18277777778,0.0
116,2.36472222222,0.0
117,2.36861111111,0.0
118,2.24555555556,0.0
119,2.27777777778,0.0
120,2.23083333333,0.0
121,2.18305555556,0.0
122,1.96972222222,0.0
123,1.73222222222,0.0
124,1.62611111111,0.0
125,1.51944444444,0.0
126,1.40666666667,0.0
127,1.46666666667,0.0
128,1.3975,0.0
129,1.5075,0.0
130,1.47694444444,0.0
131,1.53694444444,0.0
132,1.59027777778,0.0
133,1.69111111111,0.0
134,1.57472222222,0.0
135,1.66166666667,0.0
136,1.78916666667,0.0
137,1.89666666667,0.0
138,2.02972222222,0.0
139,2.2425,0.0
140,2.36166666667,0.0
141,2.35333333333,0.0
142,2.405,0.0
143,2.15361111111,0.0
144,2.08583333333,0.0
145,2.19805555556,0.0
146,2.10583333333,0.0
147,1.95611111111,0.0
148,1.68694444444,0.0
149,1.50333333333,0.0
150,1.41611111111,0.0
151,1.40861111111,0.0
152,1.38,0.0
