0,2590.0
1,2492.0
2,2402.0
3,2286.0
4,2353.0
5,2606.0
6,2454.0
7,2161.0
8,2717.0
9,2096.0
10,2645.0
11,2086.0
12,2303.0
13,2463.0
14,2223.0
15,2909.0
16,2569.0
17,2945.0
18,2361.0
19,3028.0
20,2280.0
21,2508.0
22,2005.0
23,2119.0
24,2336.0
25,2733.0
26,2471.0
27,2141.0
28,2233.0
29,2340.0
30,2456.0
31,2639.0
32,2186.0
33,2276.0
34,2208.0
35,2729.0
36,2304.0
37,2452.0
38,2091.0
39,2141.0
40,2357.0
41,2187.0
42,2205.0
43,1947.0
44,1724.0
45,2384.0
46,2462.0
47,2273.0
48,2191.0
49,2267.0
50,2041.0
51,2636.0
52,2577.0
53,2251.0
54,2136.0
55,2226.0
56,2170.0
57,2595.0
58,1898.0
59,2490.0
60,1946.0
61,1661.0
62,2300.0
63,2385.0
64,2344.0
65,2074.0
66,2730.0
67,2276.0
68,2258.0
69,2103.0
70,2399.0
71,2187.0
72,2686.0
73,2462.0
74,2558.0
75,2196.0
76,1902.0
77,1567.0
78,1949.0
79,2017.0
80,2940.0
81,2157.0
82,2778.0
83,1930.0
84,1826.0
85,2703.0
86,2159.0
87,2433.0
88,2339.0
89,1821.0
90,2318.0
91,1973.0
92,2259.0
93,2239.0
94,2256.0
95,2405.0
96,2201.0
97,3262.0
98,2529.0
99,1892.0
100,2754.0
101,1884.0
102,2781.0
103,2589.0
104,2581.0
105,2299.0
106,2147.0
107,2159.0
108,2252.0
109,2806.0
110,2008.0
111,2567.0
112,2491.0
113,2255.0
114,3068.0
115,2152.0
116,2304.0
117,2671.0
118,2332.0
119,2499.0
120,2148.0
121,2552.0
122,1789.0
123,2575.0
124,2353.0
125,2437.0
126,1944.0
127,2664.0
128,2156.0
129,2237.0
130,2724.0
131,2551.0
132,2443.0
133,2590.0
134,2568.0
135,2747.0
136,2371.0
137,3756.0
138,2413.0
139,2709.0
140,2695.0
141,2406.0
142,2128.0
143,2288.0
144,2632.0
145,2326.0
146,2630.0
147,2443.0
148,2786.0
149,2345.0
150,2788.0
151,2418.0
152,2445.0
153,2279.0
154,2454.0
155,2765.0
156,2728.0
157,1893.0
158,2239.0
159,2734.0
160,2402.0
161,2433.0
162,2296.0
163,2184.0
164,2428.0
