0,6204210.0
1,6023070.0
2,5984691.0
3,5895372.0
4,5989396.0
5,6037622.0
6,6085415.0
7,6021387.0
8,5973128.0
9,5959999.0
10,5900600.0
11,5729634.0
12,5237583.0
13,4845245.0
14,4515830.0
15,4260807.0
16,4158262.0
17,4177126.0
18,4274114.0
19,4672366.0
20,5096204.0
21,5734372.0
22,6023579.0
23,6423930.0
24,6110859.0
25,6001855.0
26,5885838.0
27,5909103.0
28,5966515.0
29,6105854.0
30,6271483.0
31,6300238.0
32,6654396.0
33,6530012.0
34,6407769.0
35,6024520.0
36,5366301.0
37,4883045.0
38,4531528.0
39,4354270.0
40,4306631.0
41,4293372.0
42,4140270.0
43,5025086.0
44,5641928.0
45,6064543.0
46,6248638.0
47,6366743.0
48,6471527.0
49,6382323.0
50,6319845.0
51,6289583.0
52,6451653.0
53,6710233.0
54,6868274.0
55,6842543.0
56,6892992.0
57,6915395.0
58,6836541.0
59,6471218.0
60,5505234.0
61,4935942.0
62,4594355.0
63,4419378.0
64,4324133.0
65,4328096.0
66,4092933.0
67,5067010.0
68,5748484.0
69,6143934.0
70,6427404.0
71,6504322.0
72,6485599.0
73,6401804.0
74,6348356.0
75,6319595.0
76,6462800.0
77,6661115.0
78,6869325.0
79,6886397.0
80,6917586.0
81,6901607.0
82,6750422.0
83,6351162.0
84,5531036.0
85,4909937.0
86,4555110.0
87,4409776.0
88,4298433.0
89,4320911.0
90,4506696.0
91,5011851.0
92,5687190.0
93,6190501.0
94,6348826.0
95,6431766.0
96,6488449.0
97,6397404.0
98,6326227.0
99,6329085.0
100,6543900.0
101,6642336.0
102,6865058.0
103,6870766.0
104,6977117.0
105,6783119.0
106,6778228.0
107,6448590.0
108,5619539.0
109,4999742.0
110,4663664.0
111,4414387.0
112,4321501.0
113,4359492.0
114,4532711.0
115,5159011.0
116,5825451.0
117,6283484.0
118,6401576.0
119,6407312.0
120,6468372.0
121,6447530.0
122,6298158.0
123,6302837.0
124,6452212.0
125,6608235.0
126,6812316.0
127,6789711.0
128,6842092.0
129,6712390.0
130,6646266.0
131,6254046.0
132,5519192.0
133,4951013.0
134,4596745.0
135,4405760.0
