0,640.0
1,672.0
2,685.0
3,658.0
4,654.0
5,658.0
6,609.0
7,628.0
8,668.0
9,622.0
10,627.0
11,720.0
12,648.0
13,644.0
14,624.0
15,621.0
16,610.0
17,646.0
18,666.0
19,632.0
20,656.0
21,659.0
22,674.0
23,605.0
24,663.0
25,596.0
26,620.0
27,625.0
28,636.0
29,639.0
30,598.0
31,572.0
32,573.0
33,665.0
34,627.0
35,597.0
36,586.0
37,579.0
38,603.0
39,652.0
40,592.0
41,577.0
42,621.0
43,582.0
44,610.0
45,572.0
46,588.0
47,579.0
48,612.0
49,573.0
50,681.0
51,611.0
52,568.0
53,618.0
54,594.0
55,562.0
56,565.0
57,595.0
58,622.0
59,608.0
60,621.0
61,611.0
62,595.0
63,593.0
64,599.0
65,586.0
66,533.0
67,548.0
68,565.0
69,601.0
70,585.0
71,629.0
72,557.0
73,618.0
74,666.0
75,610.0
76,597.0
77,543.0
78,592.0
79,566.0
80,590.0
81,539.0
82,607.0
83,617.0
84,536.0
85,604.0
86,615.0
87,520.0
88,572.0
89,572.0
90,561.0
91,639.0
92,673.0
93,573.0
94,593.0
95,596.0
96,586.0
97,585.0
98,619.0
99,539.0
100,585.0
101,632.0
102,595.0
103,605.0
104,581.0
105,607.0
106,565.0
107,557.0
108,555.0
109,620.0
110,632.0
111,594.0
112,514.0
113,623.0
114,617.0
115,522.0
116,590.0
117,640.0
118,524.0
119,559.0
120,595.0
121,545.0
122,567.0
123,532.0
124,599.0
125,549.0
126,630.0
127,541.0
128,543.0
129,633.0
130,550.0
131,589.0
132,554.0
133,607.0
134,593.0
135,601.0
136,623.0
137,612.0
138,605.0
139,552.0
140,627.0
141,609.0
142,607.0
143,585.0
144,504.0
145,538.0
146,644.0
147,509.0
148,568.0
149,559.0
150,597.0
151,562.0
152,577.0
153,574.0
154,513.0
155,530.0
156,590.0
157,568.0
158,573.0
159,562.0
160,587.0
161,584.0
162,589.0
163,518.0
164,548.0
165,629.0
166,579.0
167,637.0
168,563.0
169,567.0
170,646.0
171,662.0
172,631.0
173,567.0
174,652.0
175,576.0
176,616.0
177,603.0
178,620.0
179,632.0
180,640.0
181,615.0
182,620.0
183,575.0
184,579.0
185,651.0
186,618.0
187,672.0
188,627.0
189,628.0
190,627.0
191,670.0
192,660.0
193,662.0
194,618.0
195,606.0
196,658.0
197,624.0
198,625.0
199,629.0
200,667.0
201,652.0
202,603.0
203,611.0
204,686.0
205,618.0
206,656.0
207,648.0
208,661.0
209,646.0
210,627.0
211,646.0
212,576.0
213,606.0
214,630.0
215,634.0
216,603.0
217,629.0
218,632.0
219,614.0
220,681.0
221,627.0
222,641.0
223,601.0
224,628.0
225,651.0
226,650.0
227,659.0
228,590.0
229,683.0
230,634.0
231,665.0
232,644.0
233,659.0
234,668.0
235,618.0
236,656.0
237,654.0
238,644.0
239,673.0
240,655.0
241,660.0
242,648.0
243,639.0
244,628.0
245,675.0
246,612.0
247,632.0
248,684.0
249,674.0
250,732.0
251,660.0
252,694.0
253,704.0
254,692.0
255,663.0
256,675.0
257,647.0
258,683.0
259,663.0
260,687.0
261,702.0
262,652.0
263,667.0
264,727.0
265,700.0
266,690.0
267,681.0
268,711.0
269,743.0
270,669.0
271,664.0
272,696.0
273,739.0
274,693.0
275,710.0
276,710.0
277,736.0
278,709.0
279,721.0
280,730.0
281,731.0
282,719.0
283,701.0
284,721.0
285,721.0
286,711.0
287,747.0
288,714.0
289,715.0
290,731.0
291,712.0
292,712.0
293,735.0
294,756.0
295,701.0
296,695.0
297,724.0
298,732.0
299,770.0
300,745.0
301,743.0
302,721.0
303,682.0
304,721.0
305,719.0
306,743.0
307,752.0
308,768.0
309,730.0
310,730.0
311,730.0
312,719.0
313,738.0
314,728.0
315,742.0
316,729.0
317,710.0
318,729.0
319,674.0
320,765.0
321,713.0
322,712.0
323,737.0
324,755.0
325,728.0
326,760.0
327,736.0
328,708.0
