1,48,0.0
2,55,0.0
3,122,0.0
4,92,0.0
5,78,0.0
6,108,0.0
7,155,0.0
8,47,0.0
9,94,0.0
10,183,0.0
11,235,0.0117060634096
12,146,0.0
13,246,0.298691954935
14,87,0.29975263723
15,121,0.0
16,100,0.0
17,123,0.0
18,17,1.01503920296
19,96,0.0
20,0,0.0
21,0,0.0
22,2,0.0
23,14,0.0
24,9,0.0
25,22,0.0
26,44,0.0
27,59,0.0
28,86,0.0
29,110,0.0
30,90,0.0
31,66,0.0
32,70,0.0
33,50,0.0
34,78,0.0
35,168,0.0
36,150,0.0
37,176,0.0
38,105,0.0
39,218,0.270403137899
40,175,0.0
41,112,0.0
42,77,0.0
43,70,0.0
44,26,0.0
45,0,0.0
46,0,0.0
47,2,0.0
48,65,0.0
49,27,0.0
50,87,0.0
51,103,0.0
52,132,0.0
53,186,0.0
54,92,0.0
55,187,0.0
56,118,0.0
57,105,0.0
58,133,0.0
59,161,0.0
60,156,0.0
61,150,0.0
62,107,0.0
63,129,0.0
64,85,0.0
65,44,0.0
66,13,0.0
67,18,0.0
68,1,0.0
69,75,0.0
70,46,0.0
71,61,0.0
72,16,0.0
73,37,0.0
74,92,0.0
75,83,0.0
76,205,0.448503811346
77,142,0.0
78,94,0.0
79,97,0.0
80,86,0.0
81,121,0.0
82,133,0.0
83,106,0.0
84,153,0.0
85,93,0.0
86,98,0.0
87,123,0.0
88,118,0.0
89,32,0.0
90,7,0.0
91,32,0.0
92,7,0.0
93,6,0.0
94,29,0.0
95,38,0.0
96,44,0.0
97,34,0.0
98,102,0.0
99,91,0.0
100,135,0.0
101,215,1.47059290506
102,137,0.0
103,57,0.0
104,65,0.0
105,132,0.0
106,115,0.0
107,103,0.0
108,89,0.0
109,145,0.0
110,186,0.0
111,105,0.0
112,158,0.0
113,106,0.0
114,86,0.0
115,37,0.0
116,92,0.0
117,5,0.0
118,16,0.0
119,19,0.0
120,28,0.0
121,60,0.0
122,76,0.0
123,97,0.0
124,125,0.0
125,116,0.0
126,109,0.0
127,97,0.0
128,86,0.0
129,85,0.0
130,142,0.0
131,169,0.0
132,89,0.0
133,110,0.0
134,151,0.0
135,98,0.0
136,97,0.0
137,88,0.0
138,38,0.0
139,13,0.0
140,1,0.0
141,23,0.0
142,4,0.0
143,15,0.0
144,83,0.0
145,238,0.474676184447
146,91,0.421739131119
147,112,0.0
148,197,0.0
149,189,0.0
150,162,0.0
151,176,0.0
152,119,0.0
153,99,0.0
154,175,0.0
155,72,0.0
156,89,0.0
157,136,0.0
158,128,0.0
159,84,0.0
160,113,0.0
161,56,0.0
162,15,0.0
163,6,0.0
164,8,0.0
165,2,0.0
166,13,0.0
167,14,0.0
168,22,0.0
169,23,0.0
170,55,0.0
171,55,0.0
172,92,0.0
173,54,0.0
174,75,0.0
175,70,0.0
176,50,0.0
177,58,0.0
178,68,0.0
179,41,0.0
180,77,0.0
181,171,0.0
182,213,0.474136219292
183,126,0.0
184,70,0.0
185,38,0.0
186,66,0.0
187,23,0.0
188,13,0.0
189,11,0.0
190,0,0.0
191,5,0.0
192,16,0.0
193,71,0.0
194,77,0.0
195,62,0.0
196,47,0.0
197,79,0.0
198,98,0.0
199,68,0.0
200,60,0.0
201,62,0.0
202,39,0.0
203,81,0.0
204,81,0.0
205,92,0.0
206,75,0.0
207,112,0.0
208,43,0.0
209,143,0.0
210,40,0.0
211,6,0.0
212,15,0.0
213,4,0.0
214,11,0.0
215,17,0.0
216,38,0.0
217,130,0.0
218,78,0.0
219,138,0.0
220,88,0.0
221,87,0.0
222,90,0.0
223,64,0.0
224,100,0.0
225,166,0.0
226,162,0.0
227,131,0.0
228,68,0.0
229,120,0.0
230,146,0.0
231,106,0.0
232,60,0.0
233,22,0.0
234,7,0.0
235,7,0.0
236,2,0.0
237,2,0.0
238,8,0.0
239,24,0.0
240,33,0.0
241,55,0.0
242,116,0.0
243,81,0.0
244,99,0.0
245,133,0.0
246,115,0.0
247,86,0.0
248,112,0.0
249,105,0.0
250,101,0.0
251,105,0.0
252,102,0.0
253,153,0.0
254,103,0.0
255,76,0.0
256,67,0.0
257,21,0.0
258,21,0.0
259,6,0.0
260,5,0.0
261,3,0.0
262,1,0.0
263,20,0.0
264,34,0.0
265,51,0.0
266,78,0.0
267,122,0.0
268,82,0.0
269,121,0.0
270,103,0.0
271,87,0.0
272,85,0.0
273,83,0.0
274,90,0.0
275,89,0.0
276,110,0.0
277,88,0.0
278,93,0.0
279,81,0.0
280,67,0.0
281,29,0.0
282,31,0.0
283,84,0.0
284,20,0.0
285,10,0.0
286,16,0.0
287,15,0.0
288,14,0.0
289,53,0.0
290,95,0.0
291,106,0.0
292,113,0.0
293,150,0.0
294,116,0.0
295,73,0.0
296,68,0.0
297,142,0.0
298,164,0.0
299,113,0.0
300,90,0.0
301,121,0.0
302,112,0.0
303,112,0.0
304,44,0.0
305,32,0.0
306,34,0.0
307,6,0.0
308,1,0.0
309,16,0.0
310,17,0.0
311,42,0.0
312,41,0.0
313,54,0.0
314,53,0.0
315,106,0.0
316,72,0.0
317,121,0.0
318,85,0.0
319,123,0.0
320,125,0.0
321,90,0.0
322,58,0.0
323,136,0.0
324,145,0.0
325,106,0.0
326,73,0.0
327,142,0.0
328,89,0.0
329,85,0.0
330,15,0.0
331,21,0.0
332,13,0.0
333,1,0.0
334,2,0.0
335,6,0.0
336,11,0.0
337,27,0.0
338,24,0.0
339,68,0.0
340,64,0.0
341,60,0.0
342,78,0.0
343,67,0.0
344,40,0.0
345,83,0.0
346,206,0.633823018549
347,140,0.0
348,107,0.0
349,129,0.0
350,98,0.0
351,96,0.0
352,78,0.0
353,29,0.0
354,17,0.0
355,12,0.0
356,11,0.0
357,6,0.0
358,3,0.0
359,14,0.0
360,10,0.0
361,34,0.0
362,47,0.0
363,75,0.0
364,75,0.0
365,100,0.0
366,37,0.0
367,74,0.0
368,52,0.0
369,98,0.0
370,95,0.0
371,71,0.0
372,134,0.0
373,113,0.0
374,87,0.0
375,89,0.0
376,48,0.0
377,58,0.0
378,39,0.0
379,109,0.0
380,2,0.0
381,3,0.0
382,8,0.0
383,30,0.0
384,25,0.0
385,51,0.0
386,130,0.0
387,118,0.0
388,112,0.0
389,85,0.0
390,99,0.0
391,106,0.0
392,118,0.0
393,65,0.0
394,118,0.0
395,188,0.0
396,124,0.0
397,166,0.0
398,106,0.0
399,90,0.0
400,109,0.0
401,44,0.0
402,27,0.0
403,24,0.0
404,6,0.0
405,12,0.0
406,2,0.0
407,6,0.0
408,31,0.0
409,75,0.0
410,61,0.0
411,66,0.0
412,101,0.0
413,87,0.0
414,97,0.0
415,76,0.0
416,84,0.0
417,135,0.0
418,101,0.0
419,66,0.0
420,165,0.0
421,166,0.0
422,189,0.0
423,164,0.0
424,131,0.0
425,39,0.0
426,21,0.0
427,10,0.0
428,8,0.0
429,6,0.0
430,6,0.0
431,13,0.0
432,24,0.0
433,81,0.0
434,71,0.0
435,133,0.0
436,146,0.0
437,106,0.0
438,168,0.0
439,138,0.0
440,155,0.0
441,87,0.0
442,154,0.0
443,147,0.0
444,32,0.0
445,163,1.11668002049
446,91,0.0
447,89,0.0
448,137,0.0
449,89,0.0
450,33,0.0
451,3,0.0
452,9,0.0
453,19,0.0
454,8,0.0
455,16,0.0
456,122,0.632814275289
457,78,0.0
458,144,0.0
459,161,0.0
460,102,0.0
461,140,0.0
462,93,0.0
463,77,0.0
464,106,0.0
465,69,0.0
466,100,0.0
467,100,0.0
468,103,0.0
469,129,0.0
470,176,0.0
471,135,0.0
472,84,0.0
473,41,0.0
474,28,0.0
475,23,0.0
